0.726,2968.679
0.727,2966.710
0.728,2964.727
0.729,2962.729
0.730,2960.718
0.731,2958.692
0.732,2956.652
0.733,2954.598
0.734,2952.528
0.735,2950.443
0.736,2948.344
0.737,2946.228
0.738,2944.098
0.739,2941.952
0.740,2939.790
0.741,2937.612
0.742,2935.418
0.743,2933.208
0.744,2930.982
0.745,2928.739
0.746,2926.479
0.747,2924.202
0.748,2921.909
0.749,2919.598
0.750,2917.269
0.751,2914.924
0.752,2912.560
0.753,2910.179
0.754,2907.780
0.755,2905.363
0.756,2902.927
0.757,2900.473
0.758,2898.000
0.759,2895.509
0.760,2892.998
0.761,2890.469
0.762,2887.920
0.763,2885.352
0.764,2882.764
0.765,2880.157
0.766,2877.530
0.767,2874.882
0.768,2872.215
0.769,2869.527
0.770,2866.818
0.771,2864.089
0.772,2861.339
0.773,2858.569
0.774,2855.777
0.775,2852.963
0.776,2850.128
0.777,2847.272
0.778,2844.394
0.779,2841.494
0.780,2838.572
0.781,2835.627
0.782,2832.660
0.783,2829.671
0.784,2826.659
0.785,2823.624
0.786,2820.566
0.787,2817.484
0.788,2814.380
0.789,2811.252
0.790,2808.100
0.791,2804.924
0.792,2801.724
0.793,2798.501
0.794,2795.253
0.795,2791.980
0.796,2788.683
0.797,2785.361
0.798,2782.014
0.799,2778.642
0.800,2775.245
0.801,2771.822
0.802,2768.374
0.803,2764.900
0.804,2761.400
0.805,2757.874
0.806,2754.322
0.807,2750.743
0.808,2747.138
0.809,2743.507
0.810,2739.848
0.811,2736.163
0.812,2732.450
0.813,2728.710
0.814,2724.943
0.815,2721.148
0.816,2717.325
0.817,2713.474
0.818,2709.595
0.819,2705.688
0.820,2701.752
0.821,2697.788
0.822,2693.796
0.823,2689.775
0.824,2685.728
0.825,2681.655
0.826,2677.556
0.827,2673.434
0.828,2669.289
0.829,2665.121
0.830,2660.932
0.831,2656.722
0.832,2652.494
0.833,2648.246
0.834,2643.981
0.835,2639.699
0.836,2635.402
0.837,2631.089
0.838,2626.763
0.839,2622.424
0.840,2618.072
0.841,2613.710
0.842,2609.337
0.843,2604.955
0.844,2600.564
0.845,2596.166
0.846,2591.762
0.847,2587.352
0.848,2582.937
0.849,2578.518
0.850,2574.097
0.851,2569.673
0.852,2565.249
0.853,2560.824
0.854,2556.401
0.855,2551.979
0.856,2547.560
0.857,2543.144
0.858,2538.733
0.859,2534.327
0.860,2529.928
0.861,2525.536
0.862,2521.152
0.863,2516.778
0.864,2512.413
0.865,2508.060
0.866,2503.718
0.867,2499.390
0.868,2495.075
0.869,2490.774
0.870,2486.490
0.871,2482.222
0.872,2477.971
0.873,2473.739
0.874,2469.526
0.875,2465.333
0.876,2461.161
0.877,2457.012
0.878,2452.885
0.879,2448.782
0.880,2444.705
0.881,2440.653
0.882,2436.627
0.883,2432.630
0.884,2428.660
0.885,2424.721
0.886,2420.811
0.887,2416.933
0.888,2413.087
0.889,2409.275
0.890,2405.496
0.891,2401.752
0.892,2398.045
0.893,2394.374
0.894,2390.741
0.895,2387.146
0.896,2383.591
0.897,2380.077
